Year,CH,10,#,High,Artist
1983,5,-,1,37,Level 42
1983,6,-,2,38,H2O [UK]
1983,5,-,1,38,A Flock Of Seagulls
1983,5,-,1,38,Oliver Cheatham
1983,4,-,1,38,Japan
1983,4,-,1,38,The Jam
1983,5,-,2,39,Santa Claus & The Christmas Trees
1983,5,-,2,39,Sharon Redd
1983,4,-,2,39,Midge Ure & Mick Karn
1983,6,-,1,39,Tom Robinson
1983,4,-,1,39,The Jam
1983,2,-,1,39,Thin Lizzy
1983,7,-,1,40,Roman Holliday
1983,4,-,1,40,The Beatles
1983,6,-,1,41,Orange Juice
1983,6,-,1,41,Phil Fearon & Galaxy
1983,6,-,1,41,Adam Ant
1983,6,-,1,41,Man Parrish
1983,4,-,1,41,Y & T
1983,4,-,1,41,Yello
1983,4,-,1,41,Def Leppard
1983,4,-,1,41,Level 42
1983,3,-,1,41,The Teardrop Explodes
1983,3,-,1,41,KC & The Sunshine Band
1983,7,-,2,42,Eddy Grant
1983,5,-,1,42,The Jam
1983,5,-,1,42,The Rah Band
1983,4,-,1,42,Eddy Grant
1983,4,-,1,42,Orchestral Manoeuvres In The Dark
1983,4,-,1,42,Paradise
1983,3,-,1,42,Japan
1983,6,-,2,43,Michael Sembello
1983,7,-,1,43,Lionel Richie
1983,6,-,1,43,Jonny Chingas
1983,5,-,1,43,New Edition
1983,4,-,1,43,Bonnie Tyler
1983,4,-,1,43,Twisted Sister
1983,4,-,1,43,Diana Ross
1983,3,-,1,43,David Van Day
1983,2,-,1,43,Rainbow
1983,6,-,1,44,Newcleus
1983,6,-,1,44,Luther Vandross
1983,5,-,1,44,Curtis Hairston
1983,5,-,1,44,Agnetha Fältskog
1983,4,-,1,44,Juluka
1983,4,-,1,44,Bauhaus
1983,3,-,1,44,Musical Youth
1983,3,-,1,44,Booker Newberry III
1983,6,-,2,45,The Klaxons
1983,5,-,1,45,Evelyn King
1983,5,-,1,45,The O'Jays
1983,5,-,1,45,Phil Collins
1983,5,-,1,45,Sergio Mendes
1983,5,-,1,45,Quiet Riot
1983,4,-,1,45,UB40
1983,4,-,1,45,James Brown
1983,4,-,1,45,Quiet Riot
1983,3,-,1,45,The Beatles
1983,3,-,1,45,Ashaye
1983,6,-,1,46,China Crisis
1983,5,-,1,46,The Tweets
1983,5,-,1,46,Rocky Sharpe & The Replays
1983,5,-,1,46,Haircut One Hundred ft The Plain Brown Rapper
1983,4,-,1,46,David Grant
1983,4,-,1,46,Steve Harvey
1983,3,-,1,46,Dio
1983,3,-,1,46,Diana Ross
1983,3,-,1,46,Altered Images
1983,3,-,1,46,David Bowie
1983,2,-,1,46,Motörhead
1983,6,-,1,47,Barry Manilow
1983,6,-,1,47,Whodini
1983,5,-,1,47,Nik Kershaw
1983,4,-,1,47,Bow Wow Wow
1983,4,-,1,47,The Jam
1983,4,-,1,47,The Kinks
1983,4,-,1,47,Mari Wilson & The Wilsations
1983,4,-,1,47,Eddy Grant
1983,4,-,1,47,Eddy Grant
1983,4,-,1,47,"Earth, Wind & Fire"
1983,4,-,1,47,After The Fire
1983,3,-,1,47,Brass Construction
1983,3,-,1,47,Bonnie Tyler
1983,7,-,1,48,Haywoode
1983,6,-,1,48,The Farmer's Boys
1983,6,-,1,48,Renee & Renato
1983,5,-,1,48,Peter Tosh
1983,5,-,1,48,China Crisis
1983,4,-,1,48,Care
1983,3,-,1,48,The Stranglers
1983,3,-,1,48,Central Line
1983,3,-,1,48,Electric Light Orchestra
1983,2,-,1,48,Barry Manilow
1983,6,-,2,49,Foster & Allen
1983,4,-,1,49,Shakatak
1983,4,-,1,49,The Bee Gees
1983,4,-,1,49,Dave Stewart & Barbara Gaskin
1983,4,-,1,49,Kid Creole & The Coconuts
1983,3,-,1,49,Barron Knights
1983,3,-,1,49,Marc & The Mambas
1983,3,-,1,49,Bad Manners
1983,3,-,1,49,Raw Silk
1983,3,-,1,49,Class Action ft Chris Wiltshire
1983,5,-,1,50,Matt Fretton
1983,5,-,1,50,Toyah
1983,4,-,1,50,The Jam
1983,4,-,1,50,The Jam
1983,4,-,1,50,XTC
1983,4,-,1,50,Kenny Lynch
1983,3,-,1,50,Saxon
1983,6,-,1,51,Chas & Dave
1983,5,-,1,51,Christopher Cross
1983,5,-,1,51,Steve Harley & Cockney Rebel
1983,5,-,1,51,Jimmy Roselli
1983,4,-,1,51,Rumple-Stilts-Skin
1983,4,-,1,51,The Jam
1983,4,-,1,51,Randy Crawford
1983,4,-,1,51,Lafleur
1983,3,-,1,51,Killing Joke
1983,3,-,1,51,Leo Sayer
1983,6,-,2,52,I Level
1983,5,-,1,52,Elkie Brooks
1983,5,-,1,52,Tyrone Brunson
1983,5,-,1,52,Nick Heyward
1983,4,-,1,52,Bauhaus
1983,4,-,1,52,Olivia Newton-John
1983,4,-,1,52,David Essex
1983,3,-,1,52,Rainbow
1983,3,-,1,52,The Glove
1983,3,-,1,52,Thin Lizzy
1983,3,-,1,52,Gary Low
1983,3,-,1,52,The Belle Stars
1983,3,-,1,52,Isley Brothers
1983,3,-,1,52,Michael Jackson
1983,3,-,1,52,UK Players
1983,8,-,1,53,Marillion
1983,5,-,1,53,Jazzy Dee
1983,4,-,1,53,The Jam
1983,4,-,1,53,Space Monkey
1983,4,-,1,53,The Lotus Eaters
1983,4,-,1,53,Robert Palmer
1983,3,-,1,53,Righeira
1983,3,-,1,53,The Jets [UK]
1983,3,-,1,53,ZZ Top
1983,3,-,1,53,Bobby M
1983,3,-,1,53,Dynasty
1983,3,-,1,53,A Flock Of Seagulls
1983,2,-,1,53,Terri Wells
1983,8,-,1,54,Prince
1983,4,-,1,54,Liverpool Football Club
1983,4,-,1,54,Liverpool Football Club
1983,4,-,1,54,The Beat
1983,3,-,1,54,The Jam
1983,2,-,1,54,C.O.D.
1983,2,-,1,54,Jeffrey Osborne
1983,4,-,1,55,Sarah Brightman & Royal Philharmonic Orchestra
1983,4,-,1,55,Tin Tin [Stephen 'Tin Tin' Duffy]
1983,6,-,1,56,Caramba
1983,4,-,1,56,Thomas Dolby
1983,3,-,1,56,I Level
1983,3,-,1,56,Grace Jones
1983,3,-,1,56,The Questions
1983,3,-,1,56,The Gibson Brothers
1983,3,-,1,56,Mark Knopfler
1983,3,-,1,56,Imagination
1983,3,-,1,56,Bruce Foxton
1983,3,-,1,56,The Bloomsbury Set
1983,3,-,1,56,Status IV
1983,3,-,1,56,Cindy & The Saffrons
1983,3,-,1,56,Styx
1983,2,-,1,56,Ingram
1983,5,-,2,57,George Benson
1983,3,-,1,57,Talk Talk
1983,3,-,1,57,Maxine Singleton
1983,3,-,1,57,Junior
1983,2,-,1,57,Olivia Newton-John
1983,1,-,1,57,Killing Joke
1983,3,-,1,58,Rondo Veneziano
1983,3,-,1,58,The Kinks
1983,2,-,1,58,The Who
1983,6,-,2,59,David Essex
1983,5,-,1,59,Louise Tucker
1983,5,-,1,59,Spear Of Destiny
1983,4,-,1,59,Joe Jackson
1983,4,-,1,59,Billy Fury
1983,4,-,1,59,Freur
1983,3,-,1,59,Club House
1983,3,-,1,59,Don Henley
1983,3,-,1,59,Naked Eyes
1983,2,-,1,59,Meat Loaf
1983,2,-,1,59,Elvis Costello & The Attractions
1983,2,-,1,59,Motörhead
1983,1,-,1,59,Montana Sextet
1983,2,-,2,60,Melba Moore
1983,4,-,1,60,Mary Jane Girls
1983,4,-,1,60,Blue Zoo
1983,4,-,1,60,Dave Edmunds
1983,3,-,1,60,Animal Nightlife
1983,3,-,1,60,Special AKA
1983,3,-,1,60,Special AKA
1983,3,-,1,60,The Coconuts
1983,3,-,1,60,Carpenters
1983,3,-,1,60,The Jam
1983,2,-,1,60,The Undertones
1983,2,-,1,60,Chris Rea
1983,2,-,1,60,Michael Wycoff
1983,2,-,1,60,The Danse Society
1983,3,-,1,61,The Danse Society
1983,3,-,1,61,Roman Holliday
1983,3,-,1,61,Elvis Presley
1983,3,-,1,61,The Chi-Lites
1983,3,-,1,61,ZZ Top
1983,2,-,1,61,Major Harris
1983,2,-,1,61,Jon & Vangelis
1983,1,-,1,61,Kenny Rogers
1983,1,-,1,61,John Foxx
1983,4,-,2,62,The Jets [UK]
1983,4,-,2,62,Icehouse
1983,3,-,2,62,Peter Gabriel
1983,3,-,1,62,Dionne Warwick
1983,2,-,1,62,Set The Tone
1983,2,-,1,62,The Jam
1983,2,-,1,62,The Beatles
1983,2,-,1,62,Haysi Fantayzee
1983,2,-,1,62,The Bluebells
1983,2,-,1,62,Donna Summer
1983,5,-,1,63,Rose Marie
1983,3,-,1,63,Daryl Hall & John Oates
1983,3,-,1,63,Time U.K.
1983,3,-,1,63,Chas & Dave
1983,3,-,1,63,Al Jarreau
1983,2,-,1,63,Richard Jon Smith
1983,2,-,1,63,Steve Harvey
1983,2,-,1,63,Manhattans
1983,2,-,1,63,B-52'S
1983,2,-,1,63,Greg Kihn Band
1983,1,-,1,63,Agnetha Fältskog
1983,4,-,2,64,Aztec Camera
1983,3,-,2,64,Wall Of Voodoo
1983,4,-,1,64,Toney Lee
1983,3,-,1,64,West Street Mob
1983,3,-,1,64,Planet Patrol
1983,2,-,1,64,Sheila Walsh & Cliff Richard
1983,2,-,1,64,Rock Goddess
1983,1,-,1,64,Chic
1983,1,-,1,64,Julian Cope
1983,2,-,2,65,Greg Lake
1983,3,-,1,65,"CaVa, CaVa"
1983,3,-,1,65,First Light
1983,3,-,1,65,Brian May & Friends
1983,2,-,1,65,Spider
1983,2,-,1,65,Brighton & Hove Albion Football Club
1983,2,-,1,65,The Jammers
1983,2,-,1,65,Laurel & Hardy [UK]
1983,2,-,1,65,Divine
1983,2,-,1,65,Randy Crawford
1983,2,-,1,65,'D' Train
1983,1,-,1,65,Clannad
1983,1,-,1,65,Samson
1983,3,-,1,66,Def Leppard
1983,3,-,1,66,John Foxx
1983,3,-,1,66,This Mortal Coil
1983,3,-,1,66,The Farmer's Boys
1983,2,-,1,66,Steve Hackett
1983,2,-,1,66,Dionne Warwick
1983,2,-,1,66,Meteors
1983,2,-,1,66,Robert Palmer
1983,1,-,1,66,Blackfoot
1983,1,-,1,66,The Questions
1983,1,-,1,66,Pete Shelley
1983,3,-,1,67,Surface
1983,3,-,1,67,Arnie's Love
1983,2,-,1,67,Forrest
1983,2,-,1,67,Set The Tone
1983,2,-,1,67,Hawkwind
1983,2,-,1,67,Indeep
1983,2,-,1,67,Sylvester
1983,2,-,1,67,Kim Wilde
1983,2,-,1,67,Second Image
1983,2,-,1,68,Second Image
1983,2,-,1,68,Frank Stallone
1983,2,-,1,68,Barclay James Harvest
1983,2,-,1,68,The Gap Band
1983,1,-,1,68,The Fun Boy Three
1983,3,-,1,69,Daryl Hall & John Oates
1983,2,-,1,69,Tik & Tok
1983,2,-,1,69,Ann Breen
1983,3,-,2,70,Bing Crosby & Grace Kelly
1983,3,-,1,70,Lionel Richie
1983,3,-,1,70,UFO
1983,2,-,1,70,Brass Construction
1983,2,-,1,70,Melanie
1983,3,-,2,71,The The
1983,1,-,1,71,Nevada
1983,1,-,1,71,F.R. David
1983,1,-,1,71,One The Juggler
1983,2,-,1,72,Dio
1983,2,-,1,72,Cuba Gooding
1983,1,-,1,72,The S.O.S. Band
1983,1,-,1,72,JoBoxers
1983,1,-,1,72,The Bluebells
1983,2,-,1,73,Bob Seger & The Silver Bullet Band
1983,1,-,1,73,The Jam
1983,1,-,1,73,The Jam
1983,1,-,1,73,Yello
1983,1,-,1,73,Valentine Brothers
1983,3,-,2,74,Paul Haig
1983,2,-,2,74,Aretha Franklin
1983,2,-,1,74,Melle Mel & Duke Bootee
1983,1,-,1,74,Mary Jane Girls
1983,1,-,1,74,Fastway
1983,1,-,1,74,Vision
1983,1,-,1,74,The Alan Parsons Project
1983,1,-,1,75,Rita Coolidge
1983,1,-,1,75,The Adicts
1983,1,-,1,75,Steve Wright & The Sisters Of Soul
1983,1,-,1,75,Mezzoforte
1983,1,-,1,75,Eric Clapton
1983,1,-,1,75,Dayton
1983,3,-,2,76,Uriah Heep
1983,7,-,1,76,Blue Zoo
1983,6,-,1,76,Hazell Dean
1983,3,-,1,76,The Kids From Fame ft Debbie Allen
1983,3,-,1,76,Tom Browne
1983,3,-,1,76,The Polecats
1983,2,-,1,76,Crown Heights Affair
1983,2,-,2,77,Joe Fagin
1983,8,-,1,77,Intaferon
1983,3,-,1,77,Flash & The Pan
1983,3,-,1,77,Sylvester
1983,3,-,1,77,Scarlet Party
1983,3,-,1,77,Fatback
1983,3,-,1,77,Julie Roberts
1983,3,-,1,77,Grandmaster Flash & The Furious Five
1983,2,-,1,77,Monty Python
1983,2,-,2,78,Brendan Shine
1983,6,-,1,78,Prince Charles & The City Beat Band
1983,6,-,1,78,Brendan Shine
1983,5,-,1,78,Shriekback
1983,5,-,1,78,Shriekback
1983,5,-,1,78,Mike Berry
1983,4,-,1,78,A Flock Of Seagulls
1983,4,-,1,78,Dave Bertram
1983,3,-,1,78,J.B.'s All Stars
1983,3,-,1,78,Norma Lewis
1983,3,-,1,78,10cc
1983,3,-,1,78,Cruella De Ville
1983,3,-,1,78,Finis Henderson
1983,2,-,1,78,Espionage
1983,2,-,1,78,Shakatak
1983,2,-,1,78,Heavy Pettin'
1983,3,-,2,79,The Powell Family
1983,5,-,1,79,Kashif
1983,3,-,1,79,Carmel
1983,3,-,1,79,The Band A.K.A.
1983,3,-,1,79,Phil Everly
1983,3,-,1,79,The The
1983,3,-,1,79,Seona Dancing
1983,2,-,1,79,Diana Ross
1983,2,-,1,79,The Tubes
1983,3,-,2,80,The Maisonettes
1983,5,-,1,80,Air Supply
1983,5,-,1,80,Sad Café
1983,4,-,1,80,Marvin Gaye
1983,4,-,1,80,Prince Charles & The City Beat Band
1983,4,-,1,80,Adrian Gurvitz
1983,3,-,1,80,Stars On 45
1983,3,-,1,80,The Waterboys
1983,3,-,1,80,Pete Knarren
1983,3,-,1,80,RAH Band
1983,2,-,1,80,Dolby's Cube
1983,2,-,1,80,Light Of The World
1983,2,-,1,80,Freeez
1983,2,-,1,80,Diamond Head
1983,2,-,1,80,Second Image
1983,4,-,1,81,Dexy's Midnight Runners
1983,4,-,1,81,The Comsat Angels
1983,4,-,1,81,Clint Eastwood & General Saint
1983,4,-,1,81,Bauhaus
1983,3,-,1,81,Specimen
1983,3,-,1,81,Street Angels
1983,3,-,1,81,Whispers
1983,3,-,1,81,Central Line
1983,3,-,1,81,Rockers
1983,2,-,1,81,O'chi Brown
1983,2,-,1,81,David Joseph
1983,2,-,1,81,Menage
1983,2,-,1,81,Robert Plant
1983,2,-,1,81,Clannad
1983,2,-,1,81,Asia
1983,2,-,1,81,Men At Play
1983,2,-,1,81,Eddie Rabbitt with Crystal Gayle
1983,2,-,1,81,Bee Gees
1983,6,-,2,82,Divine
1983,4,-,2,82,The Jam
1983,4,-,1,82,The Stargazers
1983,4,-,1,82,Animal Nightlife
1983,3,-,1,82,B A Robertson
1983,3,-,1,82,Whodini
1983,3,-,1,82,The Damned
1983,3,-,1,82,Boystown Gang
1983,3,-,1,82,Kirsty MacColl
1983,3,-,1,82,Tom Tom Club
1983,3,-,1,82,Charge GBH
1983,3,-,1,82,Charge GBH
1983,2,-,1,82,The Undertones
1983,2,-,1,82,Oliver Cheatham
1983,2,-,1,82,Time Zone
1983,2,-,1,82,Grandmaster Flash & The Furious Five
1983,2,-,1,82,Captain Sensible
1983,4,-,1,83,Serge Ponsar
1983,4,-,1,83,Eric Clapton
1983,4,-,1,83,Split Enz
1983,4,-,1,83,Pat Benatar
1983,3,-,1,83,Monyaka
1983,3,-,1,83,The Biz
1983,3,-,1,83,Kissing The Pink
1983,3,-,1,83,Midnite
1983,3,-,1,83,Fat Larry's Band
1983,3,-,1,83,The Jam
1983,3,-,1,83,Altered Images
1983,2,-,1,83,Man Parrish
1983,2,-,1,83,Silent Running
1983,2,-,1,83,Icehouse
1983,2,-,1,83,Salsoul Orchestra
1983,1,-,1,83,Fleetwood Mac
1983,1,-,1,83,Icehouse
1983,1,-,1,83,New Edition
1983,6,-,1,84,Vicious Pink Phenomena
1983,5,-,1,84,Brendan Shine
1983,4,-,1,84,Lorita Grahame
1983,4,-,1,84,Katie Kissoon
1983,3,-,1,84,Lonnie Liston Smith
1983,3,-,1,84,Blitz
1983,3,-,1,84,Stone City Band
1983,3,-,1,84,Jupiter 8 ft Kitty Woodson
1983,3,-,1,84,Hanoi Rocks
1983,2,-,1,84,Sheena Easton
1983,2,-,1,84,Peabo Bryson & Roberta Flack
1983,2,-,1,84,Electric Light Orchestra
1983,3,-,2,85,Spear Of Destiny
1983,5,-,1,85,Patti Smith
1983,5,-,1,85,The Lords Of The New Church
1983,5,-,1,85,Kissing The Pink
1983,4,-,1,85,Chris Rea
1983,3,-,1,85,Hamilton Bohannon
1983,3,-,1,85,Haywoode
1983,3,-,1,85,Roni Griffith
1983,3,-,1,85,Mamma's Boys
1983,3,-,1,85,Sleeping Lions
1983,3,-,1,85,Specimen
1983,3,-,1,85,David Bowie
1983,2,-,1,85,Ennio Morricone
1983,2,-,1,85,K-9 Corp ft Pretty C
1983,2,-,1,85,Uriah Heep
1983,3,-,2,86,The Fixx
1983,7,-,1,86,Cocteau Twins
1983,5,-,1,86,Amazulu
1983,5,-,1,86,Afrika Bambaataa & SoulSonic Force
1983,3,-,1,86,The Sapphires
1983,3,-,1,86,The Alarm
1983,3,-,1,86,Todd Rundgren
1983,3,-,1,86,Irene Cara
1983,3,-,1,86,Via Marconi
1983,2,-,1,86,Wish
1983,2,-,1,86,Def Leppard
1983,2,-,1,86,Maze ft Frankie Beverly
1983,2,-,1,86,I-Level
1983,1,-,1,86,Runrig
1983,4,-,2,87,Richard Harvey
1983,2,-,2,87,Heavy Pettin'
1983,4,-,1,87,Cashmere
1983,3,-,1,87,10cc
1983,3,-,1,87,Juluka
1983,3,-,1,87,David Knopfler
1983,3,-,1,87,Jon & Vangelis
1983,2,-,1,87,Diamond Head
1983,1,-,1,87,The Pinkees
1983,1,-,1,87,Gap Band
1983,1,-,1,87,Jane
1983,1,-,1,87,Russell Grant & The Starlettes
1983,5,-,2,88,Gang Of Four
1983,4,-,1,88,Miquel Brown
1983,4,-,1,88,Maze ft Frankie Beverly
1983,3,-,1,88,Dead Or Alive
1983,3,-,1,88,Jonzun Crew
1983,3,-,1,88,John Miles
1983,3,-,1,88,David Bellamy
1983,2,-,1,88,One Way
1983,2,-,1,88,The Southern Death Cult
1983,1,-,1,88,The Undertones
1983,1,-,1,88,D Train
1983,3,-,2,89,Hot Chocolate
1983,4,-,1,89,Main T Possee
1983,4,-,1,89,Matt Fretton
1983,3,-,1,89,The System
1983,3,-,1,89,Sex Pistols
1983,3,-,1,89,Phil Collins
1983,3,-,1,89,La Famille ft Caron Wheeler
1983,2,-,1,89,Sheena Easton
1983,2,-,1,89,John Cougar
1983,2,-,1,89,Shriekback
1983,2,-,1,89,Corinne Hermés
1983,6,-,1,90,Styx
1983,4,-,1,90,Icicle Works
1983,3,-,1,90,Stray Cats
1983,2,-,1,90,Linda Ronstadt
1983,2,-,1,90,Bob Dylan
1983,2,-,1,90,Lew Kirton
1983,2,-,1,90,Edwin Starr
1983,1,-,1,90,Michael Barrymore
1983,1,-,1,90,Marc & The Mambas with The Venomettes
1983,2,-,2,91,The Rockolas ft Mike Read
1983,4,-,1,91,Karen Young
1983,3,-,1,91,SPK
1983,3,-,1,91,Sharon Redd
1983,3,-,1,91,Julio Iglesias
1983,2,-,1,91,The Adverts
1983,2,-,1,91,The Moody Blues
1983,2,-,1,91,The Lords Of The New Church
1983,2,-,1,91,Jimmy Cliff
1983,2,-,1,91,Hamilton Bohannon
1983,1,-,1,91,Yarbrough & Peoples
1983,1,-,1,91,Helix
1983,1,-,1,91,Y&T
1983,1,-,1,91,Valerie Dunbar
1983,1,-,1,91,The Tremeloes
1983,2,-,2,92,Steve Shelto
1983,2,-,2,92,John & Yoko & The Plastic Ono Band with The Harlem Community Choir
1983,3,-,1,92,Junior
1983,3,-,1,92,New Guys On The Block
1983,3,-,1,92,Ebony Brothers
1983,3,-,1,92,The Rake
1983,2,-,1,92,Kurtis Blow
1983,2,-,1,92,Earth Wind & Fire
1983,2,-,1,92,Everything But The Girl
1983,1,-,1,92,Wang Chung
1983,1,-,1,92,The Walkers
1983,4,-,2,93,Friends Again
1983,2,-,1,93,Robin Gibb
1983,2,-,1,93,Armenta
1983,2,-,1,93,Bryan & Michael with St Winifred's School Choir
1983,2,-,1,93,Rick James
1983,2,-,1,93,Fat Larry's Band ft Freddie Campbell & Monica Thoughton
1983,2,-,1,93,Robert Marlow
1983,2,-,1,93,Commodores
1983,1,-,1,93,Leisure Process
1983,1,-,1,93,Crystal Gayle
1983,1,-,1,93,Intaferon
1983,1,-,1,93,Ryuichi Sakamoto
1983,1,-,1,93,Meat Loaf
1983,3,-,1,94,Robin Gibb
1983,2,-,1,94,Gary's Gang
1983,2,-,1,94,Stevie Wonder
1983,2,-,1,94,George Clinton
1983,2,-,1,94,Delegation
1983,2,-,1,94,Mahogany ft Bernice Watkins
1983,1,-,1,94,Pete Shelley
1983,1,-,1,94,Cabaret Voltaire
1983,1,-,1,94,Queensrÿche
1983,1,-,1,94,Haircut One Hundred
1983,1,-,1,94,The Danse Society
1983,4,-,2,95,Dobie Gray
1983,2,-,2,95,Mike Oldfield & Roger Chapman
1983,2,-,2,95,Bing Crosby
1983,3,-,1,95,Belle Stars
1983,3,-,1,95,Man Parish
1983,2,-,1,95,Stiff Little Fingers
1983,2,-,1,95,Midnite
1983,2,-,1,95,Naked Eyes
1983,1,-,1,95,Merrick & Tibbs
1983,1,-,1,95,Four Tops
1983,1,-,1,95,Roger Whittaker
1983,2,-,1,96,J J Barrie
1983,2,-,1,96,Paul Haig
1983,2,-,1,96,Bonk
1983,2,-,1,96,Landscape III
1983,2,-,1,96,Orlando Johnson & Trance
1983,1,-,1,96,Judie Tzuke
1983,1,-,1,96,Modern Romance
1983,2,-,2,97,The Damned
1983,2,-,1,97,Push
1983,2,-,1,97,The Glove
1983,2,-,1,97,New York Skyy
1983,2,-,1,97,Gary Numan & Tubeway Army
1983,1,-,1,97,Patrick Gammon
1983,1,-,1,97,Billy Fury
1983,1,-,1,97,David Bowie
1983,1,-,1,97,Compo & Nora Batty
1983,1,-,1,97,Natural Ites & The Realistics
1983,1,-,1,97,Howard Devoto
1983,1,-,1,97,Haines Gang
1983,3,-,2,98,Devo
1983,2,-,2,98,Van Morrison
1983,2,-,2,98,Slade
1983,2,-,2,98,Jackie Wilson
1983,3,-,1,98,Dave Phillips & The Hot Rod Gang
1983,2,-,1,98,David Bowie
1983,1,-,1,98,David
1983,1,-,1,98,Active Force
1983,1,-,1,98,Ian Dury
1983,1,-,1,98,Taco
1983,2,-,2,99,Men Without Hats
1983,2,-,1,99,Stephen Bishop
1983,1,-,1,99,Billy Griffin
1983,1,-,1,99,Wide Boy Awake
1983,1,-,1,99,The Flirtations
1983,1,-,1,99,Dionne Warwick & Luther Vandross
1983,1,-,1,99,KC & The Sunshine Band
1983,1,-,1,99,Project Future
1983,1,-,1,99,Central Line
1983,1,-,1,99,Cashmere
1983,1,-,1,99,Peter & The Test Tube Babies
1983,2,-,2,100,Hooray & The Henrys
1983,1,-,1,100,Yosser's Gang
1983,1,-,1,100,Chi-Lites
1983,1,-,1,100,Frida
1983,1,-,1,100,Joe Dolan
1983,1,-,1,100,Renée & Renato
1983,1,-,1,100,Dead Or Alive
1983,1,-,1,100,Flesh For Lulu
1983,1,-,1,100,Ozzy Osbourne
1983,1,-,1,100,The The
1984,21,12,9,1,Frankie Goes To Hollywood
1984,24,11,6,1,Stevie Wonder
1984,15,9,6,1,Lionel Richie
1984,48,19,5,1,Frankie Goes To Hollywood
1984,13,7,5,1,Band Aid
1984,14,7,4,1,Duran Duran
1984,17,8,3,1,George Michael
1984,16,7,3,1,Chaka Khan
1984,14,7,3,1,Wham!
1984,12,5,3,1,Nena
1984,16,7,2,1,Wham!
1984,12,5,2,1,Paul McCartney
1984,12,7,1,1,Frankie Goes To Hollywood
1984,13,5,1,1,Jim Diamond
1984,13,7,5,2,Wham!
1984,13,7,5,2,Wham!
1984,31,11,3,2,Ray Parker Jr
1984,14,8,3,2,Phil Collins
1984,10,5,3,2,Neil
1984,30,8,2,2,Black Lace
1984,11,6,2,2,Kool & The Gang
1984,11,6,2,2,Kool & The Gang
1984,15,5,2,2,Pointer Sisters
1984,13,5,2,2,Deniece Williams
1984,10,5,2,2,Shakin' Stevens
1984,9,5,2,2,Queen
1984,13,6,1,2,Nik Kershaw
1984,14,5,1,2,Duran Duran
1984,15,5,1,2,Paul McCartney
1984,12,5,1,2,Cyndi Lauper
1984,9,5,1,2,Thompson Twins
1984,15,4,1,2,Howard Jones
1984,14,4,1,2,The Weather Girls
1984,8,4,1,2,Culture Club
1984,15,7,3,3,Queen
1984,13,6,3,3,Paul McCartney & The Frog Chorus
1984,10,5,2,3,Thompson Twins
1984,11,5,2,3,Joe Fagin
1984,14,4,2,3,Break Machine
1984,11,4,2,3,Bananarama
1984,16,7,1,3,Tina Turner
1984,17,6,1,3,Cyndi Lauper
1984,13,5,1,3,Giorgio Moroder with Philip Oakey
1984,11,5,1,3,Nik Kershaw
1984,11,5,1,3,U2
1984,11,5,1,3,Status Quo
1984,13,4,1,3,Bronski Beat
1984,11,4,1,3,Ultravox
1984,10,3,1,3,Spandau Ballet
1984,14,5,3,4,Nik Kershaw
1984,12,5,3,4,Howard Jones
1984,15,6,2,4,Prince
1984,10,6,1,4,Billy Joel
1984,14,5,1,4,Limahl
1984,11,5,1,4,Hazell Dean
1984,10,5,1,4,Depeche Mode
1984,11,4,1,4,Matthew Wilder
1984,13,4,1,4,Eurythmics
1984,12,4,1,4,The Toy Dolls
1984,12,3,1,4,Sister Sledge
1984,9,3,1,4,Culture Club
1984,9,2,2,5,Shaky & Bonnie
1984,17,5,1,5,Laura Branigan
1984,11,4,1,5,Bob Marley & The Wailers
1984,11,4,1,5,Elton John
1984,11,4,1,5,Orchestral Manoeuvres In The Dark
1984,17,3,1,5,Evelyn Thomas
1984,11,3,1,5,The Cars
1984,11,3,1,5,Ollie & Jerry
1984,10,3,1,5,Phil Fearon & Galaxy
1984,9,3,1,5,Shakin' Stevens
1984,7,3,1,5,The Style Council
1984,8,2,1,5,The Style Council
1984,8,2,1,5,The Style Council
1984,14,4,2,6,Billy Ocean
1984,11,4,2,6,Rockwell
1984,10,4,2,6,The Pointer Sisters
1984,11,3,2,6,Julian Lennon
1984,14,4,1,6,Miami Sound Machine
1984,10,3,1,6,Bronski Beat
1984,10,3,1,6,Captain Sensible
1984,10,3,1,6,Captain Sensible
1984,12,3,1,6,Sade
1984,10,3,1,6,Kenny Loggins
1984,15,2,1,6,Hazell Dean
1984,11,2,1,6,Madonna
1984,10,2,1,6,Snowy White
1984,9,2,1,6,Fiction Factory
1984,9,2,1,6,Queen
1984,8,2,1,6,David Bowie
1984,6,1,1,6,John Lennon
1984,11,4,3,7,Status Quo
1984,43,8,2,7,Grandmaster & Melle Mel
1984,8,3,2,7,The Flying Pickets
1984,15,5,1,7,Kenny Rogers & Dolly Parton
1984,12,3,1,7,Michael Jackson
1984,12,3,1,7,Elton John
1984,13,3,1,7,Van Halen
1984,10,3,1,7,Howard Jones
1984,13,2,1,7,Alvin Stardust
1984,10,2,1,7,Slade
1984,8,2,1,7,The Style Council
1984,7,2,1,7,Gary Glitter
1984,11,1,1,7,Alvin Stardust
1984,8,1,1,7,Kool & The Gang
1984,11,4,4,8,Alison Moyet
1984,10,3,3,8,Billy Joel
1984,10,3,2,8,Blancmange
1984,13,2,2,8,Chicago
1984,13,3,1,8,Alphaville
1984,12,2,1,8,The Bluebells
1984,9,2,1,8,Prince & The Revolution
